Date,AAPL,MSFT,AMZN,GOOGL,FB,V,JNJ,NVDA,NFLX,ADBE,INTC,TSLA,JD,DIS,BA,XOM,QCOM,QQQ
2019-05-16,190.0800018310547,128.92999267578125,1907.5699462890625,1184.5,186.99000549316406,164.8699951171875,138.2100067138672,160.19000244140625,359.30999755859375,283.54998779296875,45.529998779296875,228.3300018310547,30.459999084472656,135.5,353.80999755859375,76.36000061035156,82.80999755859375,184.92999267578125
2019-05-17,189.0,128.07000732421875,1869.0,1168.780029296875,185.3000030517578,164.08999633789062,138.61000061035156,156.52999877929688,354.45001220703125,279.8500061035156,44.88999938964844,211.02999877929688,29.309999465942383,135.0399932861328,355.0199890136719,75.91000366210938,81.5,183.0399932861328
2019-05-20,183.08999633789062,126.22000122070312,1858.969970703125,1144.6600341796875,182.72000122070312,163.47000122070312,138.4199981689453,151.75,348.1099853515625,275.45001220703125,43.560001373291016,205.36000061035156,28.360000610351562,133.91000366210938,352.7900085449219,75.9000015258789,76.62000274658203,179.9499969482422
2019-05-21,186.60000610351562,126.9000015258789,1857.52001953125,1154.43994140625,184.82000732421875,163.86000061035156,138.1199951171875,155.05999755859375,354.2699890136719,278.07000732421875,44.459999084472656,205.0800018310547,29.049999237060547,134.08999633789062,358.75,76.25,77.75,181.8300018310547
2019-05-22,182.77999877929688,127.66999816894531,1859.6800537109375,1155.8499755859375,185.32000732421875,164.24000549316406,138.75999450683594,152.1999969482422,359.7300109863281,281.82000732421875,44.0,192.72999572753906,28.229999542236328,133.85000610351562,352.7799987792969,75.55999755859375,69.30999755859375,181.02000427246094
2019-05-23,179.66000366210938,126.18000030517578,1815.47998046875,1145.3399658203125,180.8699951171875,161.50999450683594,139.7899932861328,147.32000732421875,352.2099914550781,274.25,44.529998779296875,195.49000549316406,26.700000762939453,132.72999572753906,350.54998779296875,73.79000091552734,68.26000213623047,178.25
2019-05-24,178.97000122070312,126.23999786376953,1823.280029296875,1138.6099853515625,181.05999755859375,162.63999938964844,138.85000610351562,145.14999389648438,354.3900146484375,274.7699890136719,44.56999969482422,190.6300048828125,26.31999969482422,132.7899932861328,354.8999938964844,74.0999984741211,66.20999908447266,178.16000366210938
2019-05-28,178.22999572753906,126.16000366210938,1836.4300537109375,1139.56005859375,184.30999755859375,163.7100067138672,137.07000732421875,143.3300018310547,355.05999755859375,278.25,43.56999969482422,188.6999969482422,26.290000915527344,132.6199951171875,354.8800048828125,72.61000061035156,65.37000274658203,177.49000549316406
2019-05-29,177.3800048828125,124.94000244140625,1819.18994140625,1119.93994140625,182.19000244140625,162.72999572753906,131.3300018310547,140.33999633789062,349.19000244140625,273.3800048828125,44.22999954223633,189.86000061035156,26.010000228881836,131.57000732421875,348.79998779296875,72.16000366210938,65.76000213623047,176.02999877929688
2019-05-30,178.3000030517578,125.7300033569336,1816.3199462890625,1121.4100341796875,183.00999450683594,162.75999450683594,132.11000061035156,139.11000061035156,351.8500061035156,274.510009765625,44.72999954223633,188.22000122070312,26.350000381469727,132.1999969482422,349.8699951171875,71.97000122070312,66.58999633789062,176.77000427246094
2019-05-31,175.07000732421875,123.68000030517578,1775.0699462890625,1106.5,177.47000122070312,161.3300018310547,131.14999389648438,135.4600067138672,343.2799987792969,270.8999938964844,44.040000915527344,185.16000366210938,25.760000228881836,132.0399932861328,341.6099853515625,70.7699966430664,66.81999969482422,173.9499969482422
2019-06-03,173.3000030517578,119.83999633789062,1692.68994140625,1038.739990234375,164.14999389648438,158.60000610351562,131.44000244140625,133.77999877929688,336.6300048828125,259.0299987792969,43.459999084472656,178.97000122070312,25.760000228881836,132.47000122070312,338.8900146484375,71.87999725341797,66.66000366210938,170.1199951171875
2019-06-04,179.63999938964844,123.16000366210938,1729.56005859375,1054.489990234375,167.5,162.3300018310547,133.72999572753906,143.0,353.3999938964844,268.7099914550781,44.790000915527344,193.60000610351562,26.799999237060547,134.82000732421875,344.6199951171875,73.58999633789062,68.44999694824219,174.91000366210938
2019-06-05,182.5399932861328,125.83000183105469,1738.5,1044.6400146484375,168.1699981689453,165.38999938964844,134.3800048828125,141.27999877929688,355.7300109863281,272.8599853515625,44.54999923706055,196.58999633789062,26.190000534057617,135.94000244140625,348.75,72.9800033569336,67.0199966430664,176.2100067138672
2019-06-06,185.22000122070312,127.81999969482422,1754.3599853515625,1047.760009765625,168.3300018310547,166.9199981689453,136.67999267578125,143.77999877929688,357.1300048828125,274.79998779296875,45.099998474121094,205.9499969482422,26.239999771118164,137.2100067138672,350.6400146484375,74.30999755859375,67.58999633789062,177.61000061035156
2019-06-07,190.14999389648438,131.39999389648438,1804.030029296875,1068.3699951171875,173.35000610351562,170.0500030517578,138.5500030517578,145.5,360.8699951171875,278.1600036621094,46.029998779296875,204.5,26.799999237060547,138.0399932861328,353.70001220703125,74.58000183105469,68.69000244140625,181.0399932861328
2019-06-10,192.5800018310547,132.60000610351562,1860.6300048828125,1082.760009765625,174.82000732421875,170.82000732421875,139.02000427246094,148.42999267578125,352.010009765625,280.3399963378906,46.79999923706055,212.8800048828125,27.260000228881836,137.07000732421875,353.79998779296875,74.91000366210938,70.54000091552734,183.14999389648438
2019-06-11,194.80999755859375,132.10000610351562,1863.699951171875,1081.0400390625,178.10000610351562,170.30999755859375,139.77999877929688,150.75,351.2699890136719,275.989990234375,46.849998474121094,217.10000610351562,28.0,135.0800018310547,349.3299865722656,74.83999633789062,71.23999786376953,183.39999389648438
2019-06-12,194.19000244140625,131.49000549316406,1855.3199462890625,1079.0999755859375,175.0399932861328,171.58999633789062,141.67999267578125,146.1999969482422,345.55999755859375,276.8399963378906,46.31999969482422,209.25999450683594,27.239999771118164,135.72000122070312,347.0299987792969,74.02999877929688,69.58999633789062,182.33999633789062
2019-06-13,194.14999389648438,132.32000732421875,1870.300048828125,1091.010009765625,177.47000122070312,169.35000610351562,140.7100067138672,148.25999450683594,343.42999267578125,276.29998779296875,46.70000076293945,213.91000366210938,27.540000915527344,141.74000549316406,348.8599853515625,74.68000030517578,69.93000030517578,183.4199981689453
2019-06-14,192.74000549316406,132.4499969482422,1869.6700439453125,1086.300048828125,181.3300018310547,169.66000366210938,140.08999633789062,144.63999938964844,339.7300109863281,274.2799987792969,46.189998626708984,214.9199981689453,27.049999237060547,141.64999389648438,347.1600036621094,74.3499984741211,68.72000122070312,182.63999938964844
2019-06-17,193.88999938964844,132.85000610351562,1886.030029296875,1093.8900146484375,189.00999450683594,169.55999755859375,139.44000244140625,145.02999877929688,350.6199951171875,275.6000061035156,46.130001068115234,225.02999877929688,27.329999923706055,140.97000122070312,354.8999938964844,75.08999633789062,69.11000061035156,183.74000549316406
2019-06-18,198.4499969482422,135.16000366210938,1901.3699951171875,1105.239990234375,188.47000122070312,169.27999877929688,140.22999572753906,152.8800048828125,357.1199951171875,276.7799987792969,47.369998931884766,224.74000549316406,28.260000228881836,139.24000549316406,373.9599914550781,75.73999786376953,71.95999908447266,186.41000366210938
2019-06-19,197.8699951171875,135.69000244140625,1908.7900390625,1104.510009765625,187.47999572753906,170.69000244140625,140.4499969482422,153.1199951171875,363.5199890136719,291.2099914550781,47.06999969482422,226.42999267578125,28.65999984741211,140.9199981689453,368.55999755859375,75.31999969482422,71.80000305175781,187.11000061035156
2019-06-20,199.4600067138672,136.9499969482422,1918.18994140625,1113.199951171875,189.52999877929688,173.74000549316406,142.2100067138672,154.10000610351562,365.2099914550781,302.1099853515625,47.189998626708984,219.6199951171875,29.1200008392334,142.02000427246094,374.8800048828125,76.61000061035156,72.73999786376953,188.85000610351562
2019-06-21,198.77999877929688,136.97000122070312,1911.300048828125,1125.3699951171875,191.13999938964844,173.44000244140625,142.08999633789062,151.75999450683594,369.2099914550781,299.3299865722656,47.459999084472656,221.86000061035156,29.059999465942383,140.22999572753906,371.8399963378906,77.69000244140625,72.72000122070312,188.57000732421875
2019-06-24,198.5800018310547,137.77999877929688,1913.9000244140625,1116.699951171875,192.60000610351562,173.85000610351562,143.05999755859375,152.66000366210938,371.0400085449219,299.8699951171875,47.630001068115234,223.63999938964844,28.90999984741211,139.22000122070312,373.989990234375,76.94999694824219,73.16000366210938,188.16000366210938
2019-06-25,195.57000732421875,133.42999267578125,1878.27001953125,1087.5799560546875,188.83999633789062,171.27999877929688,144.24000549316406,151.47999572753906,360.29998779296875,287.9700012207031,46.849998474121094,219.75999450683594,28.5,139.94000244140625,369.32000732421875,76.2699966430664,72.55000305175781,184.92999267578125
2019-06-26,199.8000030517578,133.92999267578125,1897.8299560546875,1080.3199462890625,187.66000366210938,171.05999755859375,141.85000610351562,159.25999450683594,362.20001220703125,288.7200012207031,48.189998626708984,219.27000427246094,30.139999389648438,140.39999389648438,374.94000244140625,76.5999984741211,74.94999694824219,185.7899932861328
2019-06-27,199.74000549316406,134.14999389648438,1904.280029296875,1076.6300048828125,189.5,171.22999572753906,140.69000244140625,163.22999572753906,370.0199890136719,293.2300109863281,47.459999084472656,222.83999633789062,30.290000915527344,139.3000030517578,364.0199890136719,75.81999969482422,75.43000030517578,186.5
2019-06-28,197.9199981689453,133.9600067138672,1893.6300048828125,1082.800048828125,193.0,173.5500030517578,139.27999877929688,164.22999572753906,367.32000732421875,294.6499938964844,47.869998931884766,223.4600067138672,30.290000915527344,139.63999938964844,364.010009765625,76.62999725341797,76.06999969482422,186.74000549316406
2019-07-01,201.5500030517578,135.67999267578125,1922.18994140625,1100.0,193.0,173.94000244140625,139.36000061035156,166.1699981689453,374.6000061035156,300.9700012207031,48.04999923706055,227.1699981689453,31.190000534057617,141.64999389648438,356.4599914550781,76.55999755859375,77.5199966430664,189.25999450683594
2019-07-02,202.72999572753906,136.5800018310547,1934.31005859375,1112.5999755859375,195.0,175.27999877929688,140.02999877929688,162.22999572753906,375.42999267578125,301.3900146484375,48.119998931884766,224.5500030517578,31.450000762939453,142.52999877929688,354.1600036621094,75.72000122070312,77.01000213623047,190.00999450683594
2019-07-03,204.41000366210938,137.4600067138672,1939.0,1122.989990234375,197.1999969482422,176.8699951171875,142.13999938964844,162.75,381.7200012207031,305.70001220703125,48.52000045776367,234.89999389648438,31.5,142.97999572753906,354.4700012207031,76.44000244140625,76.62999725341797,191.44000244140625
2019-07-05,204.22999572753906,137.05999755859375,1942.9100341796875,1132.6700439453125,196.39999389648438,176.66000366210938,140.57000732421875,160.22999572753906,380.54998779296875,303.9800109863281,48.08000183105469,233.10000610351562,31.030000686645508,142.4499969482422,355.8599853515625,76.12999725341797,76.66000366210938,191.0500030517578
2019-07-08,200.02000427246094,136.9600067138672,1952.3199462890625,1116.7900390625,195.75999450683594,176.19000244140625,140.97000122070312,157.2100067138672,376.1600036621094,302.9200134277344,47.81999969482422,230.33999633789062,30.56999969482422,141.02000427246094,351.1199951171875,76.4800033569336,76.62999725341797,189.7100067138672
2019-07-09,201.24000549316406,136.4600067138672,1988.300048828125,1124.2900390625,199.2100067138672,177.72999572753906,141.41000366210938,157.30999755859375,379.92999267578125,304.20001220703125,47.75,230.05999755859375,30.75,141.61000061035156,353.0899963378906,76.43000030517578,76.55000305175781,190.66000366210938
2019-07-10,203.22999572753906,137.85000610351562,2017.4100341796875,1140.9100341796875,202.72999572753906,179.30999755859375,141.2100067138672,160.05999755859375,381.0,306.9800109863281,48.209999084472656,238.9199981689453,30.709999084472656,143.5399932861328,352.29998779296875,77.51000213623047,74.36000061035156,192.55999755859375
2019-07-11,201.75,138.39999389648438,2001.0699462890625,1144.0799560546875,201.22999572753906,180.74000549316406,140.11000061035156,166.27999877929688,379.5,307.6000061035156,48.599998474121094,238.60000610351562,30.510000228881836,143.55999755859375,359.0,77.56999969482422,73.70999908447266,192.4199981689453
2019-07-12,203.3000030517578,138.89999389648438,2011.0,1145.3399658203125,204.8699951171875,180.3300018310547,134.3000030517578,167.61000061035156,373.25,309.4200134277344,49.91999816894531,245.0800018310547,31.079999923706055,144.8800048828125,365.3299865722656,77.62999725341797,74.9000015258789,193.52999877929688
2019-07-15,205.2100067138672,138.89999389648438,2020.989990234375,1150.510009765625,203.91000366210938,180.57000732421875,134.7100067138672,167.27000427246094,366.6000061035156,308.760009765625,50.119998931884766,253.5,31.030000686645508,145.05999755859375,361.6099853515625,77.08000183105469,75.43000030517578,194.14999389648438
2019-07-16,204.5,137.0800018310547,2009.9000244140625,1153.4599609375,203.83999633789062,179.30999755859375,132.5,167.0800018310547,365.989990234375,305.70001220703125,49.16999816894531,252.3800048828125,30.719999313354492,144.3000030517578,362.75,75.93000030517578,75.66999816894531,193.14999389648438
2019-07-17,203.35000610351562,136.27000427246094,1992.030029296875,1146.739990234375,201.8000030517578,179.14999389648438,131.86000061035156,169.7100067138672,362.44000244140625,309.3900146484375,49.38999938964844,254.86000061035156,30.709999084472656,142.57000732421875,369.5199890136719,75.4800033569336,75.76000213623047,192.1999969482422
2019-07-18,205.66000366210938,136.4199981689453,1977.9000244140625,1147.239990234375,200.77999877929688,180.52999877929688,132.07000732421875,170.17999267578125,325.2099914550781,310.0799865722656,49.939998626708984,253.5399932861328,30.579999923706055,141.6300048828125,361.1099853515625,74.83999633789062,74.37000274658203,192.4199981689453
2019-07-19,202.58999633789062,136.6199951171875,1964.52001953125,1131.550048828125,198.36000061035156,179.24000549316406,130.30999755859375,168.44000244140625,315.1000061035156,306.8699951171875,50.27000045776367,258.17999267578125,30.989999771118164,139.85000610351562,377.3599853515625,74.98999786376953,75.0,191.00999450683594
2019-07-22,207.22000122070312,138.42999267578125,1985.6300048828125,1139.2099609375,202.32000732421875,180.57000732421875,128.63999938964844,171.32000732421875,310.6199951171875,308.54998779296875,51.349998474121094,255.67999267578125,30.65999984741211,140.83999633789062,373.4200134277344,75.06999969482422,75.94999694824219,192.52999877929688
2019-07-23,208.83999633789062,139.2899932861328,1994.489990234375,1148.050048828125,202.36000061035156,180.89999389648438,128.83999633789062,175.66000366210938,307.29998779296875,307.8800048828125,51.75,260.1700134277344,31.850000381469727,141.25999450683594,373.07000732421875,75.37000274658203,74.12000274658203,193.7899932861328
2019-07-24,208.6699981689453,140.72000122070312,2000.81005859375,1139.72998046875,204.66000366210938,183.3300018310547,129.77999877929688,178.66000366210938,317.94000244140625,310.2699890136719,52.91999816894531,264.8800048828125,32.20000076293945,141.2899932861328,361.42999267578125,75.36000061035156,75.87000274658203,195.14999389648438
2019-07-25,207.02000427246094,140.19000244140625,1973.8199462890625,1135.93994140625,200.7100067138672,181.58999633789062,131.1199951171875,173.3800048828125,326.4599914550781,308.7300109863281,52.15999984741211,228.82000732421875,31.829999923706055,143.2100067138672,348.0899963378906,74.93000030517578,75.3499984741211,193.3000030517578
2019-07-26,207.74000549316406,141.33999633789062,1943.050048828125,1245.219970703125,199.75,183.69000244140625,130.72999572753906,175.07000732421875,335.7799987792969,311.2699890136719,51.59000015258789,228.0399932861328,31.549999237060547,144.64999389648438,345.0,74.80999755859375,75.22000122070312,195.2899932861328
2019-07-29,209.67999267578125,141.02999877929688,1912.449951171875,1241.8399658203125,195.94000244140625,183.2100067138672,133.02000427246094,174.82000732421875,332.70001220703125,307.2200012207031,52.5099983215332,235.77000427246094,31.389999389648438,146.38999938964844,340.2099914550781,75.33999633789062,74.97000122070312,194.6199951171875
2019-07-30,208.77999877929688,140.35000610351562,1898.530029296875,1228.0,197.0399932861328,181.52999877929688,132.0800018310547,175.4499969482422,325.92999267578125,303.6400146484375,51.70000076293945,242.25999450683594,30.420000076293945,144.92999267578125,347.4599914550781,75.3499984741211,74.80999755859375,193.77999877929688
2019-07-31,213.0399932861328,136.27000427246094,1866.780029296875,1218.199951171875,194.22999572753906,178.0,130.22000122070312,168.72000122070312,322.989990234375,298.8599853515625,50.54999923706055,241.61000061035156,29.90999984741211,143.00999450683594,341.17999267578125,74.36000061035156,73.16000366210938,191.10000610351562
2019-08-01,208.42999267578125,138.05999755859375,1855.3199462890625,1211.780029296875,192.72999572753906,179.1699981689453,130.2899932861328,164.9199981689453,319.5,298.44000244140625,49.5,233.85000610351562,28.610000610351562,141.85000610351562,334.2900085449219,72.45999908447266,71.19999694824219,190.14999389648438
2019-08-02,204.02000427246094,136.89999389648438,1823.239990234375,1196.3199462890625,189.02000427246094,177.4199981689453,131.07000732421875,161.19000244140625,318.8299865722656,293.7099914550781,48.68000030517578,234.33999633789062,28.010000228881836,141.7100067138672,339.55999755859375,71.75,71.1500015258789,187.35000610351562
2019-08-05,193.33999633789062,132.2100067138672,1765.1300048828125,1154.75,181.72999572753906,168.86000061035156,130.16000366210938,150.7899932861328,307.6300048828125,280.3599853515625,46.970001220703125,228.32000732421875,26.170000076293945,138.3000030517578,331.05999755859375,70.27999877929688,68.80000305175781,180.72999572753906
2019-08-06,197.0,134.69000244140625,1787.8299560546875,1171.0799560546875,184.50999450683594,172.47999572753906,130.77000427246094,152.35000610351562,310.1000061035156,286.2099914550781,46.959999084472656,230.75,26.479999542236328,141.8699951171875,332.45001220703125,70.95999908447266,68.16999816894531,183.25999450683594
2019-08-07,199.0399932861328,135.27999877929688,1793.4000244140625,1175.9100341796875,185.14999389648438,175.32000732421875,130.2100067138672,153.88999938964844,304.2900085449219,289.0199890136719,46.72999954223633,233.4199981689453,26.56999969482422,134.86000061035156,331.3800048828125,70.5,69.4000015258789,184.25
2019-08-08,203.42999267578125,138.88999938964844,1832.8900146484375,1206.18994140625,190.16000366210938,179.89999389648438,131.67999267578125,158.25999450683594,315.8999938964844,297.7799987792969,47.16999816894531,238.3000030517578,27.540000915527344,137.88999938964844,336.3500061035156,72.37999725341797,71.26000213623047,188.25999450683594
2019-08-09,200.99000549316406,137.7100067138672,1807.5799560546875,1188.9000244140625,187.85000610351562,179.0500030517578,132.0399932861328,154.17999267578125,308.92999267578125,294.8299865722656,45.97999954223633,235.00999450683594,27.100000381469727,138.52000427246094,337.54998779296875,70.83999633789062,71.5,186.49000549316406
2019-08-12,200.47999572753906,135.7899932861328,1784.9200439453125,1174.5,185.3699951171875,176.33999633789062,131.92999267578125,151.4499969482422,310.8299865722656,288.6499938964844,45.599998474121094,229.00999450683594,27.15999984741211,135.75,332.94000244140625,69.62999725341797,69.80000305175781,184.35000610351562
2019-08-13,208.97000122070312,138.60000610351562,1824.3399658203125,1196.72998046875,188.4499969482422,178.61000061035156,133.4199981689453,156.0500030517578,312.2799987792969,293.1700134277344,46.84000015258789,235.0,30.65999984741211,137.00999450683594,332.8599853515625,70.48999786376953,72.18000030517578,188.38999938964844
2019-08-14,202.75,133.97999572753906,1762.9599609375,1164.25,179.7100067138672,173.50999450683594,130.25999450683594,150.07000732421875,299.1099853515625,283.6600036621094,45.869998931884766,219.6199951171875,29.6299991607666,132.85000610351562,320.4200134277344,67.6500015258789,70.87999725341797,182.75999450683594
2019-08-15,201.74000549316406,133.67999267578125,1776.1199951171875,1169.3199462890625,182.58999633789062,176.27000427246094,130.5399932861328,148.77000427246094,295.760009765625,282.7099914550781,45.70000076293945,215.63999938964844,30.15999984741211,133.41000366210938,328.0,67.25,71.16000366210938,182.5500030517578
2019-08-16,206.5,136.1300048828125,1792.5699462890625,1179.2099609375,183.6999969482422,178.22999572753906,131.36000061035156,159.55999755859375,302.79998779296875,287.45001220703125,46.5,219.94000244140625,31.290000915527344,135.1999969482422,330.45001220703125,68.30000305175781,73.27999877929688,185.47999572753906
2019-08-19,210.35000610351562,138.41000366210938,1816.1199951171875,1200.43994140625,186.1699981689453,179.74000549316406,132.25,170.77999877929688,309.3800048828125,287.9700012207031,47.22999954223633,226.8300018310547,31.579999923706055,135.2899932861328,333.7799987792969,69.44999694824219,74.87000274658203,188.42999267578125
2019-08-20,210.36000061035156,137.25999450683594,1801.3800048828125,1183.530029296875,183.80999755859375,179.24000549316406,130.60000610351562,167.8699951171875,298.989990234375,285.7099914550781,46.599998474121094,225.86000061035156,31.420000076293945,135.1300048828125,331.75,69.02999877929688,76.06999969482422,186.97000122070312
2019-08-21,212.63999938964844,138.7899932861328,1823.5400390625,1191.5799560546875,183.5500030517578,180.94000244140625,131.52999877929688,171.22999572753906,297.80999755859375,291.5299987792969,47.150001525878906,220.8300018310547,30.739999771118164,135.75999450683594,339.989990234375,69.72000122070312,76.69999694824219,188.6300048828125
2019-08-22,212.4600067138672,137.77999877929688,1804.6600341796875,1191.52001953125,182.0399932861328,180.08999633789062,131.27000427246094,171.47999572753906,296.92999267578125,287.69000244140625,46.779998779296875,222.14999389648438,29.489999771118164,136.0800018310547,354.4100036621094,69.56999969482422,77.1500015258789,188.02000427246094
2019-08-23,202.63999938964844,133.38999938964844,1749.6199951171875,1153.5799560546875,177.75,175.22999572753906,127.7300033569336,162.44000244140625,291.44000244140625,282.44000244140625,44.959999084472656,211.39999389648438,28.770000457763672,131.6699981689453,356.010009765625,67.48999786376953,73.5199966430664,182.07000732421875
2019-08-26,206.49000549316406,135.4499969482422,1768.8699951171875,1171.1800537109375,180.36000061035156,177.58999633789062,127.80000305175781,165.4499969482422,294.9800109863281,288.739990234375,45.560001373291016,215.0,29.739999771118164,134.61000061035156,359.0400085449219,67.8499984741211,72.91000366210938,184.82000732421875
2019-08-27,204.16000366210938,135.74000549316406,1761.8299560546875,1170.8199462890625,181.3000030517578,178.3800048828125,129.63999938964844,161.8000030517578,291.0299987792969,289.45001220703125,45.790000915527344,214.0800018310547,29.920000076293945,134.49000549316406,354.7300109863281,67.19000244140625,73.97000122070312,184.42999267578125
2019-08-28,205.52999877929688,135.55999755859375,1764.25,1173.75,181.75999450683594,178.6699981689453,128.67999267578125,161.22000122070312,291.7699890136719,282.1300048828125,45.790000915527344,215.58999633789062,30.299999237060547,136.5500030517578,359.9700012207031,67.68000030517578,74.3499984741211,185.08999633789062
2019-08-29,209.00999450683594,138.1199951171875,1786.4000244140625,1194.239990234375,185.57000732421875,181.1699981689453,128.24000549316406,167.0,296.7799987792969,286.6300048828125,46.869998931884766,221.7100067138672,30.739999771118164,137.83999633789062,362.739990234375,68.43000030517578,76.44999694824219,187.9199981689453
2019-08-30,208.74000549316406,137.86000061035156,1776.2900390625,1190.530029296875,185.6699981689453,180.82000732421875,128.36000061035156,167.50999450683594,293.75,284.510009765625,47.40999984741211,225.61000061035156,30.5,137.25999450683594,364.0899963378906,68.4800033569336,77.7699966430664,187.47000122070312
2019-09-03,205.6999969482422,136.0399932861328,1789.8399658203125,1169.550048828125,182.38999938964844,179.1999969482422,128.74000549316406,164.1699981689453,289.2900085449219,282.45001220703125,46.97999954223633,225.00999450683594,29.450000762939453,136.30999755859375,354.4200134277344,68.55999755859375,75.12000274658203,185.64999389648438
2019-09-04,209.19000244140625,137.6300048828125,1800.6199951171875,1182.27001953125,187.13999938964844,181.77000427246094,128.86000061035156,168.75999450683594,291.5199890136719,284.6000061035156,48.91999816894531,220.67999267578125,29.8799991607666,137.88999938964844,356.5299987792969,69.29000091552734,77.08999633789062,188.3300018310547
2019-09-05,213.27999877929688,140.0500030517578,1840.719970703125,1212.18994140625,190.89999389648438,184.72999572753906,128.5800018310547,179.74000549316406,293.25,287.75,50.099998474121094,229.5800018310547,30.84000015258789,138.83999633789062,360.29998779296875,70.2699966430664,78.98999786376953,191.77999877929688
2019-09-06,213.25999450683594,139.10000610351562,1833.510009765625,1206.3199462890625,187.49000549316406,185.74000549316406,128.2100067138672,178.64999389648438,290.1700134277344,284.94000244140625,50.91999816894531,227.4499969482422,31.079999923706055,139.5500030517578,363.0,70.93000030517578,78.83999633789062,191.58999633789062
2019-09-09,214.1699981689453,137.52000427246094,1831.3499755859375,1205.27001953125,188.75999450683594,181.5500030517578,126.94999694824219,180.5,294.3399963378906,279.29998779296875,51.59000015258789,231.7899932861328,31.479999542236328,138.8300018310547,358.7799987792969,71.48999786376953,78.20999908447266,191.19000244140625
2019-09-10,216.6999969482422,136.0800018310547,1820.550048828125,1205.699951171875,186.1699981689453,176.35000610351562,129.5500030517578,183.17999267578125,287.989990234375,276.1400146484375,51.81999969482422,235.5399932861328,30.8700008392334,135.7899932861328,369.489990234375,72.06999969482422,78.70999908447266,190.63999938964844
2019-09-11,223.58999633789062,136.1199951171875,1822.989990234375,1220.0,188.49000549316406,174.97999572753906,131.1699981689453,184.3300018310547,288.2699890136719,277.7799987792969,52.790000915527344,247.10000610351562,31.06999969482422,136.19000244140625,382.94000244140625,71.93000030517578,79.9000015258789,192.42999267578125
2019-09-12,223.08999633789062,137.52000427246094,1843.550048828125,1234.969970703125,187.47000122070312,177.97999572753906,130.42999267578125,184.27000427246094,288.8599853515625,278.0199890136719,53.0099983215332,245.8699951171875,31.520000457763672,137.5,375.6300048828125,71.9800033569336,79.08000183105469,193.22999572753906
2019-09-13,218.75,137.32000732421875,1839.3399658203125,1240.030029296875,187.19000244140625,177.27000427246094,130.77999877929688,181.94000244140625,294.1499938964844,278.3500061035156,52.540000915527344,245.1999969482422,31.229999542236328,138.02000427246094,379.760009765625,72.63999938964844,78.41000366210938,192.5399932861328
2019-09-16,219.89999389648438,136.3300018310547,1807.8399658203125,1231.6300048828125,186.22000122070312,176.11000061035156,129.5399932861328,180.2100067138672,294.2900085449219,282.92999267578125,52.20000076293945,242.80999755859375,30.850000381469727,135.8000030517578,378.8500061035156,73.7300033569336,78.04000091552734,191.67999267578125
2019-09-17,220.6999969482422,137.38999938964844,1822.550048828125,1229.8800048828125,188.0800018310547,176.4499969482422,129.6699981689453,181.07000732421875,298.6000061035156,284.69000244140625,51.95000076293945,244.7899932861328,31.170000076293945,136.30999755859375,384.20001220703125,73.16999816894531,78.69000244140625,192.60000610351562
2019-09-18,222.77000427246094,138.52000427246094,1817.4599609375,1232.6500244140625,188.13999938964844,175.2899932861328,130.41000366210938,179.97999572753906,291.55999755859375,279.7200012207031,51.7400016784668,243.49000549316406,31.040000915527344,136.8000030517578,386.4100036621094,72.81999969482422,78.9000015258789,192.52000427246094
2019-09-19,220.9600067138672,141.07000732421875,1821.5,1238.75,190.13999938964844,175.9600067138672,130.11000061035156,176.94000244140625,286.6000061035156,281.260009765625,51.56999969482422,246.60000610351562,31.049999237060547,133.3000030517578,384.44000244140625,72.33000183105469,78.2300033569336,192.83999633789062
2019-09-20,217.72999572753906,139.44000244140625,1794.1600341796875,1229.8399658203125,189.92999267578125,174.05999755859375,131.64999389648438,172.69000244140625,270.75,277.9100036621094,50.720001220703125,240.6199951171875,30.940000534057617,132.27000427246094,379.3900146484375,72.08000183105469,76.44000244140625,190.8000030517578
2019-09-23,218.72000122070312,139.13999938964844,1785.300048828125,1234.68994140625,186.82000732421875,174.91000366210938,131.74000549316406,174.83999633789062,265.9200134277344,277.44000244140625,50.900001525878906,241.22999572753906,30.329999923706055,132.4600067138672,377.0299987792969,72.12999725341797,77.23999786376953,190.5
2019-09-24,217.67999267578125,137.3800048828125,1741.6099853515625,1218.3299560546875,181.27999877929688,174.47999572753906,131.5500030517578,172.52999877929688,254.58999633789062,272.4700012207031,49.81999969482422,223.2100067138672,29.40999984741211,131.97000122070312,381.6499938964844,71.13999938964844,75.2300033569336,187.97000122070312
2019-09-25,221.02999877929688,139.36000061035156,1768.3299560546875,1245.93994140625,182.8000030517578,175.27999877929688,130.99000549316406,178.22999572753906,264.75,277.42999267578125,51.02000045776367,228.6999969482422,29.989999771118164,133.08999633789062,386.20001220703125,71.3499984741211,77.26000213623047,190.0800018310547
2019-09-26,219.88999938964844,139.5399932861328,1739.8399658203125,1242.2900390625,180.11000061035156,175.64999389648438,128.85000610351562,177.33999633789062,263.30999755859375,283.80999755859375,50.91999816894531,242.55999755859375,29.579999923706055,131.27000427246094,386.8900146484375,70.97000122070312,77.3499984741211,189.3800048828125
2019-09-27,218.82000732421875,137.72999572753906,1725.449951171875,1225.949951171875,177.10000610351562,174.0,128.60000610351562,171.75999450683594,263.0799865722656,277.5400085449219,50.779998779296875,242.1300048828125,27.81999969482422,129.9600067138672,382.8599853515625,71.4800033569336,76.62999725341797,187.02999877929688
