Date,0
2009-11-19,-0.0016
2009-11-20,-0.001
2009-11-23,0.0012
2009-11-24,0.0039
2009-11-25,0.0041
2009-11-27,0.0004
2009-11-30,0.0015
2009-12-02,-0.0008
2009-12-03,-0.0057
2009-12-04,-0.0051
2009-12-07,0.0017
2009-12-08,0.0012
2009-12-09,-0.0009
2009-12-10,-0.0018
2009-12-11,-0.0028
2009-12-14,0.002
2009-12-15,-0.0035
2009-12-16,0.0001
2009-12-17,0.0055
2009-12-18,-0.0014
2009-12-21,-0.0068
2009-12-22,-0.003
2009-12-23,0.0012
2009-12-24,-0.0025
2009-12-28,-0.0015
2009-12-29,0.0023
2009-12-30,0.0018
2009-12-31,-0.0058
2010-01-05,0.0035
2010-01-06,-0.0025
2010-01-07,0.0023
2010-01-08,0.0031
2010-01-11,-0.0019
2010-01-12,-0.0038
2010-01-13,0.0054
2010-01-14,0.0047
2010-01-15,-0.0073
2010-01-19,0.0113
2010-01-20,-0.0049
2010-01-21,-0.0072
2010-01-22,-0.0128
2010-01-25,-0.0004
2010-01-26,0.0021
2010-01-27,0.0055
2010-01-28,-0.0115
2010-01-29,-0.0027
2010-02-02,0.007
2010-02-03,-0.004
2010-02-04,-0.003
2010-02-05,0.0017
2010-02-08,-0.0023
2010-02-09,-0.001
2010-02-10,-0.0039
2010-02-11,0.0021
2010-02-12,0.0039
2010-02-16,0.0041
2010-02-17,-0.0012
2010-02-18,-0.0036
2010-02-19,0.0015
2010-02-22,-0.0021
2010-02-23,0.0035
2010-02-24,0.003
2010-02-25,0.0028
2010-02-26,0.0029
2010-03-02,0.0006
2010-03-03,-0.0057
2010-03-04,0.003
2010-03-05,0.0054
2010-03-08,-0.0007
2010-03-09,0.0024
2010-03-10,0.0036
2010-03-11,0.0058
2010-03-12,0.0012
2010-03-15,0.0023
2010-03-16,0.0064
2010-03-17,0.0022
2010-03-18,-0.0016
2010-03-19,-0.0024
2010-03-22,0.0057
2010-03-23,0.0037
2010-03-24,-0.0112
2010-03-25,-0.0034
2010-03-26,0.0003
2010-03-29,0.0008
2010-03-30,0.0002
2010-03-31,-0.0014
2010-04-05,-0.0047
2010-04-06,0.0026
2010-04-07,0.0041
2010-04-08,0.0006
2010-04-09,0.0017
2010-04-12,0.0019
2010-04-13,0.0023
2010-04-14,0.0007
2010-04-15,0.0018
2010-04-16,0.0022
2010-04-19,-0.0025
2010-04-20,0.0019
2010-04-21,0.0021
2010-04-22,-0.0004
2010-04-23,-0.0006
2010-04-26,0.0006
2010-04-27,0.0023
2010-04-28,-0.004
2010-04-29,0.0064
2010-04-30,0.0011
2010-05-04,0.0002
2010-05-05,0.0012
2010-05-06,0.0041
2010-05-07,-0.0083
2010-05-10,0.0027
2010-05-11,0.0002
2010-05-12,0.0009
2010-05-13,-0.0014
2010-05-14,0.0027
2010-05-17,-0.0008
2010-05-18,0.0035
2010-05-19,-0.0004
2010-05-20,0.0017
2010-05-21,0.0033
2010-05-24,-0.0016
2010-05-25,0.0039
2010-05-26,-0.0032
2010-05-27,-0.0023
2010-05-28,0.0015
2010-06-02,-0.0028
2010-06-03,-0.0014
2010-06-04,0.0099
2010-06-07,0.0021
2010-06-08,-0.0028
2010-06-09,-0.0005
2010-06-10,-0.006
2010-06-11,0.0072
2010-06-14,-0.0013
2010-06-15,0.0001
2010-06-16,0.0028
2010-06-17,0.0045
2010-06-18,-0.0018
2010-06-21,-0.002
2010-06-22,0.0046
2010-06-23,0.0034
2010-06-24,-0.0038
2010-06-25,0.002
2010-06-28,0.006
2010-06-29,0.0007
2010-06-30,0.0007
2010-07-02,-0.0031
2010-07-06,0.0033
2010-07-07,-0.0022
2010-07-08,-0.0024
