Date,UNP,LLY,CHTR,LMT,BA,NOW,AMD,RTX,CAT,FIS,SQ,BKNG,ANSS,ALXN,TDOC,AME,HPQ,VRSN,ANET,DDD,SSYS,SYRS,XONE
2019-02-21,77.02345073089705,65.20038408976005,76.11193959140218,65.38869480882224,74.63594483453879,67.16051952508921,63.81139866889499,69.17375670183515,64.69070359374072,51.17728396861428,56.80373950718245,61.614627714307545,73.97450314248697,64.97112948671216,67.32648668440149,75.77307708752426,72.69644246997751,75.96850284323685,81.21378905087997,72.49748109678603,70.26537022172559,52.080317183219144,93.05509921842432
2019-02-22,76.33914158366518,69.11102281621892,76.4752392505522,68.72987563886444,78.03012744715379,71.85114103154234,67.1370670147075,72.47375710968981,64.04197810802505,51.01577196810708,62.11677984676478,62.489423328972286,75.87185451300039,68.91000473108991,69.79466202870634,76.2514852422807,77.79302605267347,81.22630028201237,82.73076193143885,73.13402989904601,71.86869267501298,55.465301092855725,93.49148192210231
2019-02-25,73.0301056832046,68.38457106672114,73.77816511403618,65.64367420574527,79.35469849413619,73.51875183142769,69.58293231535852,73.53538415237982,68.74770140804482,49.30416572331044,65.11990009407761,55.69420525219006,73.08921232069777,73.98723874479738,71.94459529573622,77.54080566806289,79.80691765966367,76.53869630975194,84.0989258800151,76.16782101241579,73.60801687529087,56.00506727426753,91.38599495208354
2019-02-26,74.46263666004668,70.7802598818625,68.00954067446995,65.39307040971086,79.16851387972193,71.67380379674916,62.29695703721,67.27476707163602,58.218082575820375,49.42859021818926,67.34376875803,61.47425733280249,71.97712599604448,74.14923145550028,57.90628858118987,70.28087453372424,79.34134226925161,76.95086332805602,84.483058327851,77.07891056566888,74.75275474272397,54.5505171126045,85.55740507863753
2019-02-27,67.3173490421681,73.62677812561937,65.20545650961989,67.93641898411036,82.97747763346739,75.22338728874084,53.32899242042399,65.64736687203268,61.26250264063224,52.01932324761532,70.76889122207615,58.30643987989351,76.3712827011217,77.62362557544189,62.81333766330097,72.53493571192588,76.87475815296158,74.22552357465304,85.56229424618827,77.77972133144354,75.56871873324829,61.04281484768769,71.81612807817326
2019-02-28,59.48337700705733,75.22989996140474,64.93151304311127,70.50332916060442,84.59301251194378,73.08567391658099,53.82975179816966,58.93845877916008,55.0817078160154,57.6302437364994,74.8374293917511,26.295737065182266,77.2162111981719,74.85687500012614,45.65692653861476,71.8299038915813,20.13566942096972,74.59023132295592,85.95364049407428,73.26240209461609,71.74293782709697,57.67663445799566,73.67636406796689
2019-03-01,58.06243171596633,80.64103630661944,67.05061673250424,70.58824962569746,84.82434574870673,76.5268131122083,55.408623120645856,59.29502095976912,55.36916464315802,58.97754724876036,57.504309075064455,29.755073212410466,84.33708197739426,77.93557790119678,54.97685857277837,71.70213209756895,19.632727254048135,80.04727186098216,86.36972305912879,34.07630176942962,49.90612606302538,61.61681281663259,53.57812440462628
2019-03-04,57.65455142968856,71.36093269154163,65.79361357031235,56.367108382629745,70.77861600718597,62.430928219049804,51.41183818963583,59.10682551973321,57.39918014376269,51.021015568444476,48.45742760677022,29.2012151156473,73.6397590022001,71.3076407083242,43.58426620916547,70.7333091678762,19.346505992775775,59.14548329703665,81.94046570848462,29.06671077327877,52.870759159260956,63.806963822688296,46.98371132182764
2019-03-05,54.129098307616005,73.83321423795691,59.760176656743205,58.42934037035135,66.83340704051157,60.612224075520025,52.976507785738065,60.01423297363207,53.70455131777066,48.149530833207734,52.46650928102417,37.048201976389365,67.454995045861,66.43267176823412,45.33224431325065,65.84039647913764,18.621278402848375,62.020883958486884,69.76599518693413,31.17746588938624,51.57117152969135,62.598028668612194,44.68875577470988
2019-03-06,49.244805420079246,63.274692140302456,52.56278829300942,52.23641787325736,58.88228219606603,55.32972344750899,40.845169615495216,56.31355065395816,47.30964600664485,46.21975322507756,49.635306671279714,38.17362783096889,67.14036073560219,54.92428494735714,37.860564162930736,66.63822573053014,17.437021630838046,57.225145945516026,65.43646311007932,28.312946674641807,47.901481954484545,61.63461334200491,40.893549642405254
