Date,UNP,LLY,CHTR,LMT,BA,NOW,AMD,RTX,CAT,FIS,SQ,BKNG,ANSS,ALXN,TDOC,AME,HPQ,VRSN,ANET,DDD,SSYS,SYRS,XONE
2020-10-05,201.32,146.63,633.98,383.96,171.2,501.79,86.15,59.51,153.49,145.57,180.92,1706.79,323.87,115.25,225.21,103.5,19.31,203.45,206.0,4.99,12.87,9.04,11.99
2020-10-06,199.41,144.13,620.89,376.46,159.54,491.54,84.48,58.45,151.53,144.37,175.34,1709.71,316.47,116.08,217.72,104.33,18.96,202.09,206.8,5.37,13.38,8.79,11.64
2020-10-07,204.62,148.96,623.73,382.94,164.61,500.0,86.69,59.69,154.77,144.6,180.18,1758.85,330.4,125.33,222.85,106.54,19.23,203.82,211.99,6.36,14.13,9.73,13.2
2020-10-08,203.78,153.5,629.08,388.59,168.0,496.5,86.51,60.8,156.66,146.6,183.5,1788.81,333.54,123.14,221.48,106.5,19.4,205.47,222.49,6.39,13.99,9.59,12.97
2020-10-09,205.78,156.88,635.64,385.93,167.33,508.61,83.1,59.91,158.94,149.03,187.28,1817.89,336.82,124.52,218.11,106.94,19.37,209.56,227.61,6.69,14.86,9.65,13.43
2020-10-12,206.35,154.49,651.72,388.92,167.35,509.09,84.29,60.53,162.61,149.19,185.17,1845.0,347.86,124.38,218.0,107.63,19.83,214.15,228.25,6.75,14.79,9.56,13.81
2020-10-13,203.0,150.08,649.95,388.95,162.14,518.3,85.28,59.52,162.12,145.96,190.47,1780.97,351.31,123.75,231.8,106.16,19.68,216.0,225.84,6.63,14.66,9.69,12.84
2020-10-14,204.81,148.46,638.62,390.72,163.24,516.89,84.21,59.94,163.61,144.07,187.49,1732.6,351.4,122.52,230.45,107.9,19.5,212.14,228.03,6.54,14.56,8.91,13.06
2020-10-15,208.81,146.78,636.89,386.12,164.24,520.68,83.13,60.49,165.04,143.88,188.6,1702.11,351.7,122.03,224.35,109.01,19.56,208.6,226.23,6.67,14.58,8.23,12.66
2020-10-16,209.85,146.12,633.92,386.5,167.35,524.87,83.17,61.75,168.75,143.88,186.35,1667.87,349.72,124.13,221.29,109.85,19.6,207.34,225.45,6.77,14.47,8.4,12.2
2020-10-19,205.66,142.8,617.66,383.71,167.11,521.95,82.0,61.46,167.53,139.78,186.96,1653.02,336.25,121.76,223.69,107.55,19.36,203.17,221.63,6.95,14.41,8.44,11.7
2020-10-20,206.78,143.59,608.26,372.21,167.24,518.19,81.56,61.24,168.99,140.7,185.74,1671.71,331.96,124.0,222.23,108.7,19.37,203.96,221.98,7.14,14.47,7.86,11.82
2020-10-21,199.48,141.31,605.33,367.14,163.86,510.28,79.2,60.35,167.4,141.41,177.82,1702.03,327.86,118.19,216.77,107.15,19.22,205.56,214.31,7.52,14.87,7.21,12.43
2020-10-22,187.14,141.65,599.91,368.96,169.07,505.96,79.42,62.8,169.66,142.72,175.93,1792.02,326.78,119.67,214.8,107.01,19.35,207.86,213.97,8.23,15.56,7.42,12.67
2020-10-23,188.14,142.38,593.28,374.33,167.36,514.01,81.96,62.57,168.59,144.4,176.77,1823.55,330.22,121.61,216.32,107.76,19.12,200.8,214.11,7.66,14.86,7.53,12.07
2020-10-26,184.7,141.7,582.13,368.55,160.83,501.61,82.23,60.81,163.2,139.42,169.89,1749.29,321.0,120.76,212.15,105.1,18.25,198.58,208.87,6.38,13.65,6.83,11.25
2020-10-27,179.57,131.9,583.65,362.43,155.24,499.81,78.88,56.53,157.91,137.86,171.02,1697.71,322.17,120.0,223.06,102.59,17.98,199.06,210.55,6.32,13.56,7.0,10.8
2020-10-28,173.37,131.31,572.58,350.86,148.14,484.05,76.4,52.34,151.16,132.51,167.13,1605.05,308.03,114.85,226.94,98.19,17.35,189.83,204.38,5.98,12.98,6.66,10.72
2020-10-29,176.04,132.55,576.0,352.44,148.29,510.59,78.02,53.14,154.67,125.02,169.86,1630.26,310.85,118.21,217.89,98.91,17.78,191.59,203.16,6.1,13.35,6.88,10.15
2020-10-30,177.19,130.46,603.82,350.13,144.39,497.57,75.29,54.32,157.05,124.59,154.88,1622.5,304.37,115.14,196.46,98.2,17.96,190.7,208.9,5.69,12.78,6.67,10.05
2020-11-02,179.24,131.63,588.43,352.42,148.6,476.0,74.7,55.75,163.27,123.97,155.23,1604.13,311.23,114.83,190.4,102.27,18.41,189.2,216.12,5.75,12.59,6.9,9.5
2020-11-03,185.38,130.98,591.99,363.44,153.65,480.05,76.58,57.04,167.69,128.49,158.21,1669.58,315.91,117.02,195.24,105.29,18.62,191.51,249.49,6.24,13.27,7.58,10.07
2020-11-04,186.74,148.59,634.47,372.16,151.63,513.58,81.35,56.82,155.23,132.8,171.29,1713.32,329.25,123.35,198.74,105.39,18.28,203.39,254.44,5.91,12.92,8.26,9.82
2020-11-05,192.07,145.52,647.36,364.7,157.09,531.08,83.0,58.28,163.09,132.59,175.23,1768.31,328.35,125.44,208.51,109.05,19.13,208.32,257.0,6.54,14.09,8.11,10.43
2020-11-06,190.07,142.74,644.49,361.27,157.74,535.18,85.88,58.56,161.29,133.14,198.08,1783.75,336.8,125.26,206.14,110.32,19.25,206.67,263.0,6.24,13.98,8.44,10.07
2020-11-09,198.0,142.33,613.2,363.95,179.36,501.96,83.12,64.99,170.82,141.69,184.08,2118.24,328.47,124.88,177.98,114.07,19.73,203.46,261.68,6.87,14.82,8.89,10.41
2020-11-10,201.26,146.56,626.88,371.28,188.69,481.28,77.99,67.89,172.3,144.36,172.0,2007.44,319.43,127.09,172.44,116.45,19.87,199.98,257.4,7.31,14.56,8.28,10.68
2020-11-11,200.0,144.76,636.92,369.28,182.15,503.36,81.28,65.85,169.46,143.55,183.42,2000.02,328.96,127.62,182.55,116.76,19.36,201.9,265.21,7.25,14.88,8.55,10.58
2020-11-12,200.49,141.03,637.96,367.89,176.72,509.78,81.84,63.99,169.13,142.17,178.51,1962.92,323.64,125.6,186.99,115.45,18.93,198.97,267.09,7.37,14.15,8.77,10.48
2020-11-13,203.44,142.38,647.19,375.14,187.11,508.01,81.43,66.15,171.71,144.72,177.19,2052.87,328.21,127.76,183.07,117.27,19.61,198.51,273.86,7.2,13.9,8.78,10.45
