Date,BABA,TSM,NVS,JD,SAP,ASML,ACN,UN,AZN,BHP,LIN,SHOP,GSK,RIO,RY,TD,BP,NTES,ENB,TAK,SPOT,MELI,TAL,AON,UBS,INFY,BIDU,VOD,LULU,ETN,NXPI,INFO,ZTO,TEL,CS,JCI,MRVL,EDU,TT,LBTYA,STX,QGEN,LBTYK,CRSP,ALV,SU
2019-11-04,179.69,53.49,87.93,33.12,134.47,273.18,187.8,58.19,48.11,50.91,200.76,307.91,45.03,55.23,81.82,57.82,39.36,61.54,36.88,18.58,154.15,485.79,43.07,194.65,12.33,9.76,109.62,20.54,196.48,91.16,117.88,69.74,22.46,94.45,13.07,44.46,26.8,121.93,101.78,25.26,58.08,30.74,24.08,48.78,82.73,31.37
2019-11-05,182.0,53.55,86.89,32.98,133.56,271.8,186.88,58.84,47.2,51.85,200.31,295.5,44.27,55.82,82.03,57.75,39.83,58.81,36.92,19.27,150.37,485.06,43.33,193.13,12.37,9.72,108.05,20.85,194.34,90.64,118.66,68.49,22.2,94.56,13.04,43.89,27.04,122.15,101.44,25.4,57.67,30.29,24.07,47.22,84.55,31.59
2019-11-06,184.16,53.64,87.46,32.87,135.11,268.74,189.23,59.96,47.34,51.4,201.12,295.02,44.36,55.66,82.0,57.84,39.4,59.86,36.91,19.34,148.48,482.95,43.68,194.74,12.37,9.88,107.36,20.85,200.74,91.2,116.47,69.36,22.17,93.94,12.98,44.23,26.66,120.97,101.98,25.03,57.84,31.0,23.68,48.45,84.39,31.18
2019-11-07,186.66,53.67,86.99,33.28,135.08,267.65,189.09,59.49,46.8,51.47,202.6,285.75,44.21,55.51,82.26,57.94,39.32,60.03,36.73,19.55,148.17,491.99,44.0,194.4,12.52,10.02,121.87,20.91,202.82,90.9,117.4,69.7,22.51,94.01,13.13,42.29,26.88,123.63,100.16,24.85,58.12,31.31,23.47,49.01,85.95,32.2
2019-11-08,187.16,52.83,88.37,33.23,136.44,267.29,189.7,60.16,47.26,50.79,203.0,297.64,44.42,54.11,82.02,57.89,39.19,59.81,37.47,20.07,147.85,494.42,44.59,194.57,12.41,9.68,124.56,20.68,204.13,92.22,117.62,69.64,22.45,93.9,13.06,42.52,27.07,120.43,101.19,24.82,58.79,31.61,23.45,50.54,86.31,32.3
2019-11-11,186.71,52.6,88.63,33.21,136.78,266.72,190.06,59.73,46.88,50.37,202.29,303.32,44.26,53.38,81.83,58.0,39.15,59.05,37.76,19.73,146.63,497.62,44.33,194.38,12.4,9.79,120.87,20.54,207.19,91.88,118.26,68.9,22.41,93.63,13.09,42.24,26.95,120.93,100.86,24.77,58.25,32.37,23.47,50.91,84.93,32.15
2019-11-12,186.97,52.15,89.29,33.57,135.37,267.59,191.43,59.36,47.08,50.32,205.76,305.56,44.52,53.02,81.8,57.86,39.13,59.3,38.26,19.62,146.39,499.5,43.94,195.0,12.33,9.75,121.8,21.25,207.81,92.35,118.94,69.26,22.5,93.18,13.04,42.56,28.07,119.68,100.5,23.77,57.97,32.26,22.68,53.58,84.06,31.88
2019-11-13,182.48,52.88,89.86,33.37,134.3,269.92,194.5,59.68,47.82,49.71,207.82,314.31,44.66,52.18,81.71,57.72,39.21,59.0,38.73,20.03,146.78,513.73,44.17,196.44,12.15,9.71,118.29,21.11,211.11,90.78,118.77,70.21,22.21,93.64,12.85,41.85,28.11,122.44,99.16,23.02,58.13,35.45,21.99,55.0,82.7,31.9
2019-11-14,182.8,52.48,89.51,33.57,134.41,269.73,196.25,59.12,47.37,49.9,208.64,312.45,43.85,52.92,81.77,57.63,38.98,57.94,37.72,20.01,148.76,536.54,44.15,198.35,12.15,9.87,118.2,20.51,213.22,90.89,117.99,71.55,22.15,92.9,12.85,42.3,26.99,121.49,99.05,22.77,58.21,37.28,21.82,55.06,82.8,32.08
2019-11-15,185.49,53.29,90.04,33.55,135.48,274.97,196.81,59.12,47.44,50.89,209.71,312.38,44.09,53.97,82.26,58.0,39.21,58.25,38.18,20.37,147.51,550.1,44.44,198.71,12.21,9.86,117.05,19.85,215.91,91.79,117.48,71.38,22.37,93.1,13.02,42.39,26.86,121.47,99.84,22.64,59.08,40.56,21.66,56.87,83.34,32.47
2019-11-18,184.61,53.42,90.33,32.8,135.18,273.47,198.02,59.34,47.94,50.65,209.11,322.98,44.33,53.99,82.35,58.07,39.06,58.05,38.06,20.64,140.26,533.01,44.34,197.9,12.21,9.86,116.52,19.67,218.46,90.73,115.92,71.17,22.43,92.45,13.01,42.53,26.12,122.09,101.1,22.59,60.09,41.05,21.74,58.53,82.22,31.83
2019-11-19,185.25,53.76,90.4,32.44,135.74,271.55,198.34,59.32,47.67,51.12,207.43,316.28,44.5,54.53,82.0,58.01,38.65,57.7,37.62,20.83,136.97,536.33,44.38,199.62,12.14,9.83,115.69,19.83,216.88,90.21,114.01,71.88,21.03,92.6,13.05,42.91,26.36,121.97,101.06,22.82,59.65,41.04,21.82,68.46,80.15,31.43
2019-11-20,182.35,53.5,90.53,31.68,135.0,268.87,197.71,58.99,47.01,50.22,206.18,317.05,43.92,53.11,81.81,57.56,38.51,57.56,37.71,20.59,138.03,547.85,43.82,201.53,12.05,9.92,114.8,19.58,217.04,89.82,114.74,72.01,20.57,91.83,13.01,42.41,26.39,118.69,100.73,22.64,59.61,40.77,21.66,67.42,78.53,31.36
2019-11-21,184.86,52.98,90.53,32.17,135.43,267.03,196.78,58.45,47.61,50.32,206.26,316.07,44.03,53.3,82.19,58.14,38.59,58.88,37.76,20.5,139.06,562.0,43.7,198.8,12.07,9.87,115.65,19.61,216.74,90.16,114.26,71.62,20.9,90.85,13.15,42.23,26.14,118.26,100.44,22.72,59.48,41.01,21.73,59.39,79.42,31.68
2019-11-22,186.78,52.79,90.48,31.95,135.41,266.22,196.66,58.1,47.97,50.84,204.91,314.52,44.01,53.8,82.2,57.96,38.55,62.08,37.41,20.38,140.89,565.5,43.45,199.58,12.22,9.6,117.99,20.02,219.9,90.74,115.22,71.85,20.74,90.59,13.27,42.7,25.99,119.14,100.93,22.37,59.28,41.6,21.41,62.2,81.94,31.43
2019-11-25,190.45,53.76,91.3,32.64,135.74,271.15,198.36,58.0,48.77,51.46,205.94,317.07,44.48,54.67,82.22,58.28,38.63,60.92,37.78,20.44,141.87,585.0,43.89,200.48,12.36,9.87,120.32,20.23,222.16,92.15,117.08,72.23,20.98,93.13,13.33,42.62,26.68,122.72,101.51,21.87,59.85,41.83,20.82,65.67,82.77,31.75
2019-11-26,194.7,53.63,92.12,32.86,135.34,271.47,200.92,58.83,48.76,51.57,205.14,336.19,44.81,54.86,81.84,57.95,38.12,62.9,37.72,20.72,143.83,583.15,43.93,203.23,12.2,9.65,118.6,20.24,222.84,92.7,116.63,72.81,21.25,93.3,13.27,42.95,26.51,124.4,101.36,22.07,59.26,42.25,21.0,68.76,82.86,31.52
2019-11-27,200.82,53.89,92.19,33.15,135.41,271.48,201.25,58.85,48.77,51.85,206.0,341.0,45.45,54.98,81.93,57.89,37.76,63.85,37.95,20.55,142.93,589.4,45.2,204.27,12.26,9.78,119.51,20.12,228.83,93.0,117.41,72.9,21.52,93.41,13.29,43.11,26.68,124.26,102.23,22.66,60.24,42.68,21.67,68.11,82.91,31.5
2019-11-29,200.0,53.09,92.3,32.65,135.95,270.62,201.16,59.55,48.48,51.53,206.21,336.75,45.48,54.56,81.75,57.8,37.42,63.06,38.0,20.3,142.55,580.58,44.26,203.61,12.15,9.83,118.53,19.82,225.69,92.5,115.58,72.65,21.28,92.71,13.09,42.83,26.37,121.08,101.71,22.55,59.68,42.8,21.5,71.65,81.72,31.4
2019-12-02,196.31,52.98,91.43,32.29,133.45,265.59,199.59,59.34,48.38,51.75,200.63,330.84,44.93,55.15,81.26,57.34,37.31,62.75,37.83,20.56,142.53,580.0,44.69,201.6,12.06,9.69,117.44,19.18,225.53,91.98,114.76,72.11,20.91,90.96,13.11,42.27,25.81,122.25,100.3,22.27,59.33,43.1,21.2,68.62,82.15,31.15
2019-12-03,194.9,52.78,91.02,32.03,134.22,264.84,198.75,59.37,47.89,50.79,202.04,350.66,44.65,54.6,80.7,56.95,36.82,63.46,37.97,20.38,143.98,575.24,44.85,199.99,11.87,9.67,114.8,19.0,223.19,91.4,114.61,72.31,20.75,89.59,12.83,41.79,25.16,120.01,99.37,21.96,58.21,42.54,20.89,73.13,80.86,30.66
2019-12-04,193.74,53.18,91.56,31.56,135.54,269.76,199.58,59.7,48.2,51.42,202.75,372.0,45.07,54.86,79.52,57.32,37.06,63.66,38.26,20.47,144.95,575.24,44.24,202.21,11.95,9.86,114.21,19.08,225.58,91.12,116.28,72.5,20.7,90.5,12.94,42.13,23.92,119.85,99.75,22.09,58.64,41.9,20.98,72.1,81.14,31.32
2019-12-05,200.0,54.4,91.64,32.54,134.85,273.84,199.85,59.67,47.62,51.08,203.75,363.59,45.21,54.61,79.46,55.4,36.65,62.84,38.47,20.44,146.58,578.52,45.37,203.45,11.99,9.89,116.75,18.95,230.79,91.86,117.11,72.71,20.81,91.15,12.99,41.75,23.45,122.03,100.09,22.21,58.59,41.78,21.11,70.71,82.09,30.96
2019-12-06,201.89,54.94,92.07,32.93,135.0,280.09,202.55,59.93,47.68,51.75,205.53,364.6,45.51,55.37,79.2,55.35,37.09,61.93,38.51,20.26,148.09,583.0,46.11,205.99,12.03,9.94,115.85,18.93,229.38,93.08,118.67,73.72,20.92,92.15,13.08,42.09,24.17,120.79,102.16,22.12,58.99,41.81,21.0,72.37,83.01,31.91
2019-12-09,198.74,54.46,92.53,33.25,134.86,277.52,202.03,60.48,47.77,52.27,205.33,369.79,45.63,55.91,78.95,55.13,37.1,61.61,38.8,20.05,146.31,584.56,45.47,205.51,12.02,9.94,115.06,18.87,230.88,92.76,117.85,73.11,20.84,91.56,13.12,42.0,23.52,120.94,101.87,21.58,57.12,41.52,20.6,67.45,81.87,31.77
2019-12-10,200.45,54.52,92.8,33.26,134.7,279.11,201.88,60.18,47.98,52.59,203.95,368.0,46.15,56.06,78.5,55.11,37.01,61.85,38.71,20.25,145.97,586.69,45.27,205.2,11.94,10.04,114.78,18.79,229.65,92.68,119.1,73.33,20.89,91.53,13.06,42.09,23.68,120.42,101.71,22.18,57.62,41.68,21.0,67.63,82.37,31.82
2019-12-11,204.64,55.9,93.04,33.24,134.91,284.04,202.3,59.89,48.19,53.22,205.64,373.08,46.29,56.91,78.68,55.25,36.56,62.1,38.65,20.07,147.13,580.31,45.34,205.17,11.91,10.07,116.37,18.9,233.19,93.39,121.4,73.65,21.1,93.15,12.95,42.7,24.78,121.73,103.19,21.55,57.94,41.4,20.51,65.65,83.22,31.71
2019-12-12,204.5,58.61,93.06,33.82,136.7,287.24,203.92,59.64,47.92,53.74,209.92,372.05,45.93,57.52,78.81,55.67,36.96,60.85,38.26,20.32,147.23,579.98,45.4,205.88,12.16,10.03,120.54,18.94,224.47,94.45,123.98,74.04,21.0,94.45,13.31,42.01,25.63,122.33,104.26,21.63,59.05,41.5,20.64,66.03,85.78,31.95
2019-12-13,204.91,58.25,92.99,34.0,138.5,289.89,206.66,60.52,48.36,54.16,209.05,385.57,45.98,57.72,79.42,56.33,36.94,60.8,38.31,20.23,147.2,567.67,45.52,206.15,12.27,10.08,119.14,19.53,223.55,93.6,123.88,74.6,21.57,94.0,13.34,40.44,25.72,123.2,103.81,22.03,58.76,41.16,21.05,65.36,84.62,31.77
2019-12-16,206.97,58.54,93.07,34.64,139.39,292.97,205.0,61.34,49.31,55.19,210.02,393.63,46.88,58.82,79.65,56.61,37.44,60.93,38.63,20.25,150.78,582.18,46.0,207.01,12.45,10.13,123.19,19.69,225.35,94.08,124.3,74.91,22.12,95.21,13.5,40.6,25.93,122.76,103.44,22.01,59.06,41.25,20.92,66.33,85.52,32.14
2019-12-17,208.18,59.23,93.61,34.69,134.04,294.84,203.4,57.08,48.97,55.31,209.66,387.95,46.64,58.68,79.57,56.74,37.59,60.91,38.53,20.3,151.53,585.84,46.64,207.6,12.56,10.29,123.84,19.52,222.98,94.23,125.93,75.13,22.47,95.45,13.63,40.68,25.77,125.06,103.65,21.72,59.17,41.23,20.73,65.95,86.0,32.29
2019-12-18,210.0,59.1,93.25,34.44,133.39,292.16,205.76,56.54,49.24,54.74,208.33,396.94,46.88,58.53,79.22,56.44,37.65,60.32,39.07,20.3,150.87,582.0,47.72,206.03,12.44,10.33,126.69,19.61,224.31,94.43,125.79,74.23,22.68,95.51,13.61,40.6,25.58,127.52,103.3,22.27,58.8,40.86,21.2,65.39,86.79,32.28
2019-12-19,210.13,57.96,94.27,34.78,133.08,291.82,208.3,57.19,49.97,54.63,209.4,393.06,47.01,58.48,79.15,56.08,37.65,61.44,39.11,20.45,149.68,582.55,47.2,209.73,12.45,10.27,128.07,19.55,224.13,94.24,125.95,74.73,22.73,95.41,13.54,40.76,26.05,122.98,103.61,22.77,58.45,41.31,21.79,65.14,86.46,32.61
2019-12-20,212.25,57.93,94.29,35.31,134.41,293.59,211.1,57.32,50.46,54.36,212.11,390.07,47.32,58.77,79.25,56.14,37.85,61.04,39.42,20.08,150.31,592.54,47.31,209.93,12.39,10.29,127.49,19.54,230.29,94.4,127.69,75.36,22.91,95.92,13.24,41.22,25.96,123.74,104.74,22.63,59.62,41.4,21.66,68.06,85.97,32.2
2019-12-23,214.83,58.22,94.87,36.26,133.77,296.14,210.83,56.95,49.89,54.52,211.77,389.13,46.85,58.97,78.71,55.92,38.11,60.67,39.57,20.02,150.42,594.15,47.54,207.8,12.43,10.29,128.83,19.36,228.13,95.13,128.03,75.41,23.08,95.08,13.24,41.21,26.5,124.96,104.58,22.8,60.37,41.15,21.76,67.88,85.61,32.47
2019-12-24,214.26,57.76,94.82,36.28,133.6,294.93,211.61,56.82,49.87,54.46,211.62,399.39,46.9,59.01,78.6,55.88,38.04,60.17,39.56,19.97,151.82,594.53,47.58,207.7,12.42,10.24,128.49,19.35,229.03,94.48,129.2,75.13,22.99,95.2,13.22,41.12,26.55,124.7,104.41,22.79,59.49,41.47,21.78,67.23,85.28,32.39
2019-12-26,216.38,58.25,94.81,36.24,134.58,296.34,212.05,56.97,49.85,54.81,212.75,408.75,46.91,59.49,78.66,55.93,37.98,61.26,39.67,19.79,152.52,597.24,48.49,207.95,12.48,10.17,127.58,19.41,231.17,95.04,128.68,75.01,23.2,95.31,13.26,41.11,26.93,125.0,103.86,22.42,59.92,32.91,21.41,66.75,85.44,32.9
2019-12-27,215.47,58.46,95.37,35.93,134.98,296.67,212.22,57.97,50.44,54.93,212.26,408.0,47.29,59.35,79.07,56.07,37.86,61.22,39.59,19.84,153.17,599.24,48.38,207.51,12.5,10.26,126.45,19.62,230.02,94.99,128.19,75.64,23.52,95.51,13.41,41.06,26.69,124.0,104.23,22.79,59.58,33.67,21.85,66.01,85.72,32.63
2019-12-30,212.91,57.85,94.55,35.4,133.39,294.89,210.64,57.68,50.01,54.72,211.49,396.36,47.08,59.17,78.99,55.98,37.6,60.72,39.55,19.66,149.81,583.85,48.32,207.64,12.58,10.16,126.29,19.34,230.83,94.93,127.55,74.79,23.31,95.58,13.43,40.65,26.41,123.0,103.1,22.62,59.29,33.65,21.58,61.84,84.67,32.66
2019-12-31,212.1,58.1,94.69,35.23,133.99,295.94,210.57,57.46,49.86,54.71,212.9,397.58,46.99,59.36,79.2,56.13,37.74,61.33,39.77,19.73,149.55,571.94,48.2,208.29,12.58,10.32,126.4,19.33,231.67,94.72,127.26,75.35,23.35,95.84,13.45,40.71,26.56,121.25,103.12,22.74,59.5,33.8,21.8,60.9,84.41,32.8
2020-01-02,219.77,60.04,94.95,37.73,136.81,302.83,210.15,57.38,50.39,54.92,210.74,407.81,46.92,59.89,79.7,56.54,38.14,65.74,39.71,19.92,151.62,610.19,49.43,208.79,12.92,10.29,138.22,19.43,233.42,95.87,128.54,75.79,23.72,96.51,13.75,41.4,27.38,127.25,104.23,22.48,60.5,33.93,21.6,59.32,85.75,32.78
2020-01-03,217.0,58.06,94.79,37.99,133.98,297.95,209.8,57.26,50.09,54.55,205.26,404.29,46.48,58.84,79.42,56.49,38.83,64.93,39.64,19.8,152.5,607.8,49.06,207.97,12.71,10.31,133.8,19.29,232.64,95.16,127.3,75.82,23.3,95.37,13.48,40.66,26.67,126.16,103.3,22.11,58.91,33.96,21.25,59.44,83.34,32.82
2020-01-06,216.64,57.39,95.43,38.0,134.2,295.58,208.43,57.16,49.88,54.49,204.39,413.33,46.5,58.45,79.59,56.6,39.85,64.81,40.01,19.78,156.72,606.55,50.12,208.57,12.68,10.21,135.94,19.34,235.43,95.34,126.4,76.24,23.36,94.71,13.53,41.18,25.68,128.08,102.4,22.58,58.21,33.48,21.57,59.95,82.05,33.91
2020-01-07,217.63,58.32,94.48,38.32,133.62,298.79,203.93,56.12,50.07,54.49,204.83,414.5,46.21,58.39,79.37,56.34,39.43,65.61,39.74,19.6,156.02,625.0,51.31,206.8,12.94,10.1,136.7,19.21,233.7,94.84,128.04,76.43,23.0,96.67,13.79,40.75,26.25,129.1,101.98,22.28,58.91,33.29,21.4,60.35,81.99,34.1
2020-01-08,218.0,58.75,94.48,38.3,135.08,301.89,204.33,55.68,49.95,54.76,207.39,418.1,46.41,58.9,79.85,56.67,38.83,66.2,39.91,19.63,158.78,633.44,51.67,207.65,13.11,10.09,137.83,19.3,237.27,95.13,128.36,77.21,23.3,97.67,13.92,41.08,26.05,130.81,101.82,21.36,59.37,33.68,20.47,62.53,82.08,33.91
2020-01-09,221.78,59.23,94.77,38.9,137.13,301.38,206.15,56.01,50.08,54.24,208.85,430.2,46.65,58.29,79.84,55.99,38.96,67.67,39.84,19.79,157.74,646.43,53.61,209.1,13.14,10.48,140.86,19.88,235.9,95.19,129.18,78.19,23.21,97.77,13.95,41.33,26.1,133.64,101.26,20.8,60.46,34.66,19.97,61.9,80.97,34.06
2020-01-10,223.83,58.86,93.86,39.11,136.98,296.18,207.66,55.79,49.85,54.39,209.08,429.17,46.79,58.45,79.85,55.88,38.74,67.78,39.94,19.92,156.04,669.48,53.9,208.06,12.98,10.65,144.51,19.69,234.84,94.98,129.64,78.26,23.0,98.07,13.74,40.98,26.5,131.12,101.77,20.63,59.98,34.58,19.86,59.9,79.29,34.28
2020-01-13,230.48,60.06,93.71,40.31,138.33,301.45,209.59,56.25,49.67,54.75,211.8,440.25,46.95,59.13,80.23,56.03,38.8,69.91,40.27,19.95,150.87,691.1,55.1,209.07,13.09,10.88,142.26,19.7,245.18,94.86,131.98,79.93,23.6,97.92,13.92,41.16,27.52,134.71,101.9,20.77,60.99,35.12,20.0,58.99,78.34,34.02
2020-01-14,226.49,60.32,94.38,40.29,137.25,302.55,207.73,55.97,50.18,55.19,209.96,441.22,47.04,59.23,80.46,55.77,38.82,69.78,40.23,19.98,149.4,652.07,55.67,207.65,13.14,10.86,140.04,20.37,243.77,94.1,132.71,79.06,23.7,100.32,14.02,40.98,27.51,136.84,101.54,21.02,60.78,35.35,20.23,59.68,79.44,34.48
2020-01-15,225.06,58.39,94.6,39.78,136.4,300.08,207.26,56.4,50.8,55.03,211.44,448.51,47.61,58.99,80.71,56.2,38.71,69.14,40.2,20.02,152.45,659.98,56.54,209.03,13.08,10.85,139.4,20.43,243.49,93.9,132.5,79.35,23.58,98.84,13.84,40.93,26.72,138.48,101.87,21.39,60.51,33.97,20.5,59.56,79.74,34.29
2020-01-16,223.94,58.75,95.1,39.56,137.29,301.08,208.98,56.49,50.51,55.56,213.06,451.3,47.16,59.15,81.43,56.7,38.84,70.03,40.49,20.06,151.84,666.46,56.13,210.15,13.2,10.85,139.49,20.3,243.71,94.82,134.18,78.08,23.65,99.5,13.94,41.04,28.25,140.75,103.1,21.47,61.53,34.19,20.61,59.63,81.69,33.99
2020-01-17,227.43,58.58,95.93,40.35,139.96,300.04,209.2,56.8,51.33,56.48,214.1,454.88,47.89,60.67,81.52,56.74,38.77,69.96,40.52,20.01,148.34,673.01,54.02,211.85,13.14,10.88,139.61,20.09,241.25,95.68,133.84,79.27,24.18,100.18,13.87,40.99,28.49,135.75,103.89,21.15,61.08,35.76,20.36,58.33,81.24,33.61
2020-01-21,222.26,58.24,95.19,40.06,139.54,298.4,209.15,57.12,50.8,55.58,211.73,465.44,47.5,59.95,81.67,56.53,38.32,68.16,40.74,20.1,148.95,658.46,51.95,211.26,12.51,10.85,137.1,20.16,242.52,94.52,133.96,80.14,23.91,99.5,13.64,41.03,27.51,132.18,102.68,20.34,61.05,35.66,19.55,58.12,79.72,33.35
2020-01-22,222.37,58.35,95.21,40.97,139.58,296.25,209.41,56.69,50.45,56.34,211.08,464.76,47.79,60.5,81.27,56.42,37.88,68.03,40.84,19.92,148.12,663.15,49.4,211.91,12.83,11.04,134.8,19.94,244.3,97.16,134.64,80.69,23.6,98.95,13.58,41.37,27.78,133.16,102.13,20.16,61.27,34.83,19.29,58.41,79.78,33.1
2020-01-23,219.13,57.48,94.92,40.77,138.14,294.32,210.68,56.56,50.2,55.64,209.62,469.25,47.82,58.91,81.73,56.5,38.2,66.99,41.0,20.02,148.97,663.33,48.43,213.1,12.81,11.06,134.2,20.29,243.06,97.9,136.41,80.59,23.11,100.37,13.54,41.75,28.02,129.01,102.63,20.26,62.76,34.82,19.31,56.57,79.64,32.74
2020-01-24,213.75,57.73,93.87,39.55,139.06,295.83,208.57,57.5,49.28,54.44,209.99,465.48,47.23,57.76,80.48,56.46,38.13,65.63,41.05,19.83,146.63,660.58,46.68,213.42,12.65,11.03,130.0,20.4,240.35,96.84,135.28,79.89,22.61,98.4,13.46,41.35,27.31,124.61,101.32,20.51,63.23,34.96,19.41,54.75,77.35,32.34
2020-01-27,205.47,55.26,93.7,37.65,136.25,284.28,206.55,56.76,48.9,52.75,204.88,451.11,46.48,55.1,79.89,56.08,37.44,64.42,40.83,19.73,144.34,653.86,47.43,211.95,12.46,10.99,126.28,20.07,236.74,94.64,130.45,79.37,22.21,96.84,13.12,40.3,25.87,121.95,100.1,20.82,60.67,34.65,19.8,53.59,74.27,31.45
2020-01-28,210.23,57.09,95.54,38.91,132.46,290.18,210.24,57.37,49.6,53.01,207.88,467.66,46.8,55.51,80.34,56.39,37.41,65.58,41.09,19.78,144.3,674.72,49.96,216.56,12.45,11.1,126.93,20.33,239.35,96.27,132.68,80.05,22.27,98.1,13.01,40.81,26.33,129.08,101.46,21.04,61.97,34.36,20.09,55.34,78.24,31.57
2020-01-29,212.02,57.19,95.74,39.14,131.65,296.14,207.96,56.44,49.66,52.92,208.23,471.67,47.19,55.25,80.11,56.04,37.17,66.67,41.13,19.62,141.57,668.61,49.79,216.58,12.52,11.06,126.47,20.15,243.66,96.87,132.66,79.79,22.42,98.07,13.03,40.49,25.09,129.19,104.18,20.61,59.01,34.27,19.62,54.2,78.13,31.43
2020-01-30,208.58,55.8,95.92,38.49,130.97,294.38,208.37,58.33,49.09,52.98,208.23,476.88,46.98,55.22,80.1,55.92,37.03,65.6,41.26,19.61,142.71,671.08,48.48,219.63,12.57,11.06,125.74,19.76,243.77,97.23,131.62,79.95,22.0,95.82,13.0,40.51,24.8,123.43,104.84,20.85,58.38,34.01,19.84,52.42,78.23,31.57
2020-01-31,206.59,53.94,94.51,37.69,130.77,280.66,205.21,58.28,48.7,51.11,203.13,465.66,46.8,53.43,78.96,55.26,36.13,64.15,40.67,19.23,141.3,663.0,49.9,220.25,12.37,10.96,123.56,19.61,239.39,94.47,126.86,78.86,21.72,92.18,12.61,39.45,24.04,121.55,103.36,20.52,56.99,33.78,19.48,51.95,76.63,30.59
2020-02-03,213.1,54.77,94.25,39.2,132.64,288.16,207.8,58.8,48.51,50.78,209.44,469.39,46.73,53.14,78.78,54.99,35.23,65.9,41.07,19.36,146.5,677.98,55.29,225.03,12.33,10.94,130.49,19.58,246.37,95.49,125.7,79.66,22.18,94.0,12.52,39.29,24.21,127.69,105.66,20.46,57.95,33.58,19.45,52.71,76.19,30.11
2020-02-04,222.88,57.52,95.1,40.35,135.48,299.23,212.53,58.47,48.76,52.17,213.5,485.46,47.12,54.97,80.13,56.04,36.5,68.55,41.24,19.98,154.31,709.86,56.05,226.64,12.46,11.1,131.37,19.64,247.99,100.91,130.51,80.79,23.23,95.33,12.71,39.24,24.76,132.99,107.47,20.83,58.97,33.17,19.81,53.48,77.58,30.03
2020-02-05,220.22,57.92,96.37,39.94,137.42,306.32,212.22,59.46,49.73,52.85,216.74,475.56,45.07,55.68,80.47,56.6,37.67,67.57,41.82,19.97,147.0,675.84,54.08,228.3,12.76,11.04,130.75,18.94,243.9,102.34,134.23,80.36,22.8,96.96,12.98,39.81,25.84,131.56,109.98,21.07,54.73,34.87,20.0,54.84,79.13,30.78
2020-02-06,220.9,58.02,96.96,40.38,136.49,309.55,214.16,59.96,50.03,52.53,216.75,472.98,44.14,55.38,80.92,56.93,36.88,69.38,42.11,20.31,154.37,671.0,55.02,229.6,12.87,10.96,133.16,19.56,243.78,102.48,135.34,80.85,23.64,94.63,13.09,39.92,25.75,133.96,110.48,21.05,55.16,35.75,19.96,54.33,76.93,29.69
2020-02-07,216.53,56.2,95.83,39.99,135.06,304.97,211.58,59.67,49.4,51.07,214.16,478.69,43.95,53.73,80.65,56.98,36.37,67.95,42.18,20.22,154.55,646.02,56.01,230.13,12.95,10.85,130.91,19.69,243.51,101.96,132.26,80.42,23.76,93.22,13.06,39.81,24.02,134.42,110.02,20.39,54.1,35.48,19.46,52.32,75.16,29.1
2020-02-10,215.77,57.02,97.42,40.1,135.23,309.68,212.55,59.52,49.91,51.06,215.44,491.69,44.61,53.43,80.66,56.78,36.19,70.5,42.58,19.93,148.33,658.23,57.9,231.07,13.06,10.92,131.05,19.33,248.54,102.91,133.19,81.1,23.5,93.18,13.18,40.54,24.15,135.19,111.8,20.28,54.94,35.76,19.32,56.62,74.62,29.35
2020-02-11,217.21,58.66,98.23,40.78,136.55,316.01,212.14,59.79,49.78,51.52,216.22,492.75,44.42,53.85,81.14,56.92,36.55,70.19,42.77,20.06,145.77,651.62,58.19,231.22,13.17,10.95,133.99,19.38,251.58,103.53,135.52,80.62,23.93,93.45,13.44,40.76,25.5,138.09,111.99,21.33,55.75,35.99,20.29,57.0,75.87,29.41
2020-02-12,224.31,59.63,99.01,41.64,138.16,317.44,211.99,59.67,49.58,52.37,217.2,531.25,44.23,55.28,81.53,56.84,37.17,69.66,43.06,20.09,147.08,699.82,59.18,230.92,13.4,11.22,137.49,19.73,253.94,104.03,137.83,80.52,24.65,94.92,13.63,41.79,25.48,138.48,112.95,21.44,56.22,36.06,20.46,57.75,78.73,29.55
2020-02-13,220.36,59.33,97.77,42.01,137.45,317.25,212.4,59.45,49.33,52.0,221.26,532.97,43.78,54.87,81.61,56.52,36.18,70.87,42.02,19.66,141.5,718.53,58.78,234.58,13.21,11.1,135.18,19.67,253.86,102.89,138.69,80.27,24.36,94.54,13.65,41.13,25.22,138.85,112.97,21.11,55.8,36.73,20.25,58.12,79.0,29.51
2020-02-14,219.63,58.19,97.63,41.97,137.44,316.3,212.37,59.73,47.85,51.69,222.64,531.22,43.74,54.5,81.71,56.82,36.0,70.93,42.2,19.44,141.0,735.01,59.12,235.73,13.12,11.01,134.57,19.46,254.41,103.55,137.08,80.76,24.02,93.3,13.62,41.96,25.12,141.53,113.69,20.33,53.99,37.14,19.45,55.8,77.26,29.78
2020-02-18,220.52,56.18,97.2,42.32,137.76,309.18,213.76,59.62,49.11,51.56,223.55,536.41,43.55,54.42,81.4,56.82,36.09,70.55,41.56,19.14,144.63,728.45,57.96,235.27,13.14,11.21,134.18,20.2,259.23,104.47,133.87,80.29,24.4,91.98,13.65,41.99,24.79,138.97,112.47,20.29,54.2,36.68,19.34,55.69,77.37,30.0
